HENRY M. JACKSON FDN FOR THE ADV MIL/MED,1966393;
UNIVERSITY OF MINNESOTA,1900891;
PRINCETON UNIVERSITY,1894197;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1888699;
LSU HEALTH SCIENCES CENTER,2418842;
YALE UNIVERSITY,7093779;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1967823;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1894642;
MAYO CLINIC ARIZONA,6878806;
UNIVERSITY OF KANSAS LAWRENCE,6090292;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1968058;
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,1859452;
UNIVERSITY OF FLORIDA,6274577;
UNIV OF NORTH CAROLINA CHAPEL HILL,6117406;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1883467;
UNIVERSITY OF FLORIDA,6181794;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1972567;
COLORADO STATE UNIVERSITY,1859164;
BAYLOR COLLEGE OF MEDICINE,7353754;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1898855;
THOMAS JEFFERSON UNIVERSITY,1859431;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1881541;
NORTHEASTERN UNIVERSITY,1891506;
UNIVERSITY OF CALIFORNIA BERKELEY,1897773;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1892887;
UNIVERSITY OF PENNSYLVANIA,1878620;
UNIVERSITY OF TX MD ANDERSON CAN CTR,2208181;
OHIO STATE UNIVERSITY,6487056;
ROSWELL PARK CANCER INSTITUTE CORP,1964206;
UNIVERSITY OF CHICAGO,1935412;
UNIV OF NORTH CAROLINA CHAPEL HILL,1898880;
UNIVERSITY OF ARIZONA,2424000;
BAYLOR COLLEGE OF MEDICINE,7353766;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6618032;
UNIVERSITY OF SOUTHERN CALIFORNIA,9314241;
EMORY UNIVERSITY,6302479;
UNIV OF NORTH CAROLINA CHAPEL HILL,1867176;
UNIVERSITY OF CALIFORNIA-IRVINE,1953270;
NORTHWESTERN UNIVERSITY AT CHICAGO,1877100;
GEORGETOWN UNIVERSITY,1964465;
WAYNE STATE UNIVERSITY,1892254;
UNIVERSITY OF CHICAGO,6719383;
BRIGHAM AND WOMEN'S HOSPITAL,1884664;
VANDERBILT UNIVERSITY,1894075;
WADSWORTH CENTER,1877000;
HARVARD SCHOOL OF PUBLIC HEALTH,1868404;
UNIVERSITY OF CHICAGO,2419644;
DANA-FARBER CANCER INST,1860323;
STANFORD UNIVERSITY,6798704;
UNIVERSITY OF NEBRASKA MEDICAL CENTER,6798938;
OREGON HEALTH &SCIENCE UNIVERSITY,7862633;
UNIVERSITY OF MINNESOTA,7066184;
UNIVERSITY OF MICHIGAN,1949725;
NORTHSHORE UNIVERSITY HEALTHSYSTEM,2091633;
WEST VIRGINIA UNIVERSITY,1886391;
EMORY UNIVERSITY,1882337;
COLORADO STATE UNIVERSITY,1878872;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,6868129;
THOMAS JEFFERSON UNIVERSITY,1880445;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7087025;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1941354;
BETH ISRAEL DEACONESS MEDICAL CENTER,2262255;
VANDERBILT UNIVERSITY,6875894;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",2090597;
UNIVERSITY OF CINCINNATI,2105384;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1861933;
CASE WESTERN RESERVE UNIVERSITY,6876883;
ROSWELL PARK CANCER INSTITUTE CORP,1968220;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1882461;
FRED HUTCHINSON CANCER RESEARCH CENTER,6564729;
WEILL MEDICAL COLL OF CORNELL UNIV,1898873;
"UNIVERSITY OF TEXAS, AUSTIN",1892233;
UNIVERSITY OF TX MD ANDERSON CAN CTR,2081395;
WASHINGTON UNIVERSITY,1955335;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,6880185;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1863588;
UNIVERSITY OF COLORADO DENVER,1890273;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1895731;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,11026736;
UNIVERSITY OF LOUISIANA AT MONROE,1877233;
UNIVERSITY OF MISSOURI-COLUMBIA,6949646;
UNIVERSITY OF CINCINNATI,3160222;
WASHINGTON UNIVERSITY,6116535;
BETH ISRAEL DEACONESS MEDICAL CENTER,1862396;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1888656;
DUKE UNIVERSITY,1942149;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,6834684;
UNIVERSITY OF VIRGINIA,1886226;
UNIVERSITY OF PENNSYLVANIA,2093526;
YALE UNIVERSITY,2044687;
UNIVERSITY OF PENNSYLVANIA,1980856;
MAYO CLINIC ROCHESTER,1872519;
SALK INSTITUTE FOR BIOLOGICAL STUDIES,2185790;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1859017;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1883032;
UNIVERSITY OF WISCONSIN-MADISON,1886034;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1880458;
BAYLOR COLLEGE OF MEDICINE,8391597;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1863933;
MASSACHUSETTS GENERAL HOSPITAL,1884646;
UNIVERSITY OF SOUTHERN CALIFORNIA,1916641;
OHIO STATE UNIVERSITY,9276305;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1878412;
VANDERBILT UNIVERSITY,1892934;
JOHNS HOPKINS UNIVERSITY,6193153;
ROSWELL PARK CANCER INSTITUTE CORP,6118507;
WEILL MEDICAL COLL OF CORNELL UNIV,1967984;
"IMMUNE DISEASE INSTITUTE, INC.",7038080;
UNIVERSITY OF RHODE ISLAND,8017946;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1868387;
HARVARD MEDICAL SCHOOL,1955020;
JOHNS HOPKINS UNIVERSITY,1898923;
LOYOLA UNIVERSITY CHICAGO,1953194;
UNIV OF NORTH CAROLINA CHAPEL HILL,7879508;
PENNSYLVANIA STATE UNIVERSITY,1939854;
ROCKEFELLER UNIVERSITY,2084002;
UNIVERSITY OF MONTREAL,1929946;
UNIVERSITY OF CHICAGO,1879186;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1894488;
LSU HEALTH SCIENCES CENTER,6617337;
MASSACHUSETTS GENERAL HOSPITAL,2109431;
UNIVERSITY OF MISSISSIPPI,6265448;
COLUMBIA UNIVERSITY HEALTH SCIENCES,6186483;
COLD SPRING HARBOR LABORATORY,7039762;
KAISER FOUNDATION RESEARCH INSTITUTE,1941170;
LOUISIANA STATE UNIV A&M COL BATON ROUGE,6195038;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1869258;
LOUISIANA STATE UNIV A&M COL BATON ROUGE,6407018;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1872572;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1859017;
THOMAS JEFFERSON UNIVERSITY,1875896;
UNIVERSITY OF IOWA,1902028;
MEDICAL COLLEGE OF WISCONSIN,1888517;
H. LEE MOFFITT CANCER CTR &RES INST,2211645;
"RUTGERS, THE STATE UNIV OF N.J.",6714300;
UNIVERSITY OF NORTH CAROLINA CHARLOTTE,1932270;
UNIV OF NORTH CAROLINA CHAPEL HILL,6474732;
PENNSYLVANIA STATE UNIVERSITY,1879181;
UNIVERSITY OF WATERLOO,2403016;
SOUTHERN CALIFORNIA INST FOR RES/EDUC,1869124;
DUKE UNIVERSITY,6179408;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1868191;
UNIVERSITY OF CHICAGO,1899815;
WAYNE STATE UNIVERSITY,1885137;
SCRIPPS RESEARCH INSTITUTE,1877243;
UNIVERSITY OF MINNESOTA,6871558;
BROWN UNIVERSITY,1934274;
SLOAN-KETTERING INST CAN RESEARCH,2067406;
COLORADO STATE UNIVERSITY,1863928;
HARVARD UNIVERSITY,1893723;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1867374;
DUKE UNIVERSITY,1912229;2518798 (contact);
UNIVERSITY OF TX MD ANDERSON CAN CTR,7147653;
DREXEL UNIVERSITY,7122373;
HENRY FORD HEALTH SYSTEM,1872593;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6865445;
VIRGINIA COMMONWEALTH UNIVERSITY,6084624;
COLUMBIA UNIVERSITY HEALTH SCIENCES,7147873;
UNIVERSITY OF PENNSYLVANIA,6958974;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1880969;
UNIVERSITY OF UTAH,1955671;
UNIVERSITY OF MICHIGAN,1872561;
WAKE FOREST UNIVERSITY,8313256;
UNIVERSITY OF KANSAS MEDICAL CENTER,1886781;
BOSTON UNIVERSITY MEDICAL CAMPUS,1883975;
VANDERBILT UNIVERSITY,1877614;
VIRGINIA COMMONWEALTH UNIVERSITY,7348011;
UNIVERSITY OF CALIFORNIA AT DAVIS,1942214;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1901148;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6616023;
CINCINNATI CHILDRENS HOSP MED CTR,6436782;
FRED HUTCHINSON CANCER RESEARCH CENTER,7032239;
UNIVERSITY OF MARYLAND BALTIMORE,6577728;
UNIVERSITY OF COLORADO DENVER,1865330;
PROVIDENCE PORTLAND MEDICAL CENTER,1882466;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1894194;
NORTHWESTERN UNIVERSITY AT CHICAGO,9530841;
FRED HUTCHINSON CANCER RESEARCH CENTER,1883974;
STATE UNIVERSITY NEW YORK STONY BROOK,1858402;
GEORGIA  REGENTS UNIVERSITY,1865565;
UNIVERSITY OF COLORADO DENVER,1861184;
DARTMOUTH COLLEGE,7713854;
UNIVERSITY OF CALIFORNIA AT DAVIS,1872588;
WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,1902274;
UT SOUTHWESTERN MEDICAL CENTER,1868706;
SCRIPPS RESEARCH INSTITUTE,1873017;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",6377535;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1885420;
UNIVERSITY OF VIRGINIA,1889852;
UNIVERSITY OF CALIFORNIA BERKELEY,8322269;
UNIVERSITY OF ARIZONA,1968393;
MAYO CLINIC ROCHESTER,1888943;
UNIVERSITY OF MARYLAND BALTIMORE,1877641;
STANFORD UNIVERSITY,1889454;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1869259;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7001228;
CASE WESTERN RESERVE UNIVERSITY,1987217;
SCRIPPS RESEARCH INSTITUTE,1886517;
UNIVERSITY OF PENNSYLVANIA,1864752;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,6616023;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,7727189;
TECHNION-ISRAEL INSTITUTE OF TECHNOLOGY,6378893;
FOX CHASE CANCER CENTER,1891485 (contact);6773184;
BAYLOR COLLEGE OF MEDICINE,7740876;
EMORY UNIVERSITY,1872635;
OREGON HEALTH &SCIENCE UNIVERSITY,2428647 (contact);6980360;
UNIVERSITY OF ARIZONA,1894030;7745511 (contact);
UNIVERSITY OF UTAH,1864449;
UNIVERSITY OF WASHINGTON,7744794;
MAYO CLINIC ROCHESTER,6192213;
UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,1863393;
DANA-FARBER CANCER INST,2274161;
BAYLOR COLLEGE OF MEDICINE,6486094;
UNIVERSITY OF WISCONSIN-MADISON,3131401;
UNIVERSITY OF UTAH,1888677;
CORNELL UNIVERSITY,2444170;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1883101;
DANA-FARBER CANCER INST,2274161;
UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,1920303;
UNIVERSITY OF TX MD ANDERSON CAN CTR,7645499;
SEPULVEDA RESEARCH CORPORATION,1953917;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,7853821;
UNIVERSITY OF ARIZONA,6525212;
UNIVERSITY OF IOWA,1932981;
FRED HUTCHINSON CANCER RESEARCH CENTER,8259062;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,7830333;
TUFTS MEDICAL CENTER,1888701;
NORTHWESTERN UNIVERSITY,7125025;
UNIVERSITY OF PENNSYLVANIA,2052769;
UNIVERSITY OF MICHIGAN,7840149;
WEILL MEDICAL COLL OF CORNELL UNIV,7038655;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,6774622;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1966334;
GEORGIA  REGENTS UNIVERSITY,1871667;
PALO ALTO INSTITUTE,11116607;
UNIVERSITY OF NEW MEXICO,1893747;
OHIO STATE UNIVERSITY,1864815;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1877472;
UNIVERSITY OF CHICAGO,1859723;
UNIVERSITY OF COLORADO,2061892;
COLORADO STATE UNIVERSITY,1863824;
BETH ISRAEL MEDICAL CTR (NEW YORK),11911746;
UNIVERSITY OF NORTH CAROLINA GREENSBORO,1901837;
NEW YORK UNIVERSITY SCHOOL OF MEDICINE,1864482;
UNIVERSITY OF FLORIDA,1864789;
UNIVERSITY OF COLORADO DENVER,8426944;
WEILL MEDICAL COLL OF CORNELL UNIV,1881689;
UNIVERSITY OF CALIFORNIA SANTA BARBARA,6274979;
RESEARCH TRIANGLE INSTITUTE,1868736;
UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,1860302;
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,6807051;
UNIVERSITY OF IOWA,1883668;
UNIVERSITY OF TORONTO,2502097;
UNIVERSITY OF BATH,7574807;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1863817;
MICHIGAN STATE UNIVERSITY,1898824;
CASE WESTERN RESERVE UNIVERSITY,8256420;
UNIVERSITY OF VERMONT &ST AGRIC COLLEGE,2408887;
WEILL MEDICAL COLL OF CORNELL UNIV,1858764;
WAKE FOREST UNIVERSITY HEALTH SCIENCES,1860000;
AMERICAN UNIVERSITY,1883816;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1877481;
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,1878167;
UNIVERSITY OF KANSAS LAWRENCE,1883790;
UNIVERSITY OF MINNESOTA,1877443;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1877431;
OREGON RESEARCH INSTITUTE,1896625;
IOWA STATE UNIVERSITY,7733544;
UNIVERSITY OF ARIZONA,1900275;
UNIVERSITY OF BRITISH COLUMBIA,9447732;
JOHNS HOPKINS UNIVERSITY,1872991;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),1867194;
BAYLOR COLLEGE OF MEDICINE,7354340;
HARVARD MEDICAL SCHOOL,1865375;
UNIVERSITY OF MINNESOTA,1938024;
UNIVERSITY OF CALIFORNIA-IRVINE,2102114;
PENNSYLVANIA STATE UNIVERSITY,1883796;
UNIVERSITY OF MICHIGAN,1921229;
CHILDREN'S HOSP OF PHILADELPHIA,2135002;
UNIVERSITY OF VIRGINIA,2118110;
YALE UNIVERSITY,6217493;
UNIVERSITY OF KENTUCKY,1884463;
RESEARCH TRIANGLE INSTITUTE,6108591;
UNIVERSITY OF NORTH DAKOTA,2279790;
JOHNS HOPKINS UNIVERSITY,6101777;
NATIONAL DEVELOPMENT &RES INSTITUTES,1888398;
INDIANA UNIVERSITY BLOOMINGTON,1891458;2408328;1894746 (contact);
UNIV OF NORTH CAROLINA CHAPEL HILL,1882645;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1884344;
RUTGERS THE STATE UNIV OF NJ NEWARK,1859151;
UNIVERSITY OF WASHINGTON,6132867;
VIRGINIA COMMONWEALTH UNIVERSITY,1877511;
JOHNS HOPKINS UNIVERSITY,1888473;
UNIVERSITY OF CALIFORNIA-IRVINE,1866625;
MAYO CLINIC ROCHESTER,1903934;
OHIO STATE UNIVERSITY,1859156;
VANDERBILT UNIVERSITY,6794489;6615998 (contact);
"UNIV OF MARYLAND, COLLEGE PARK",1869173;
JOHNS HOPKINS UNIVERSITY,1857928;
STANFORD UNIVERSITY,1887932;
WEILL MEDICAL COLL OF CORNELL UNIV,1864603;2071181 (contact);
UNIVERSITY OF MICHIGAN,1911622;
YALE UNIVERSITY,1867193;
ERNEST GALLO CLINIC AND RESEARCH CENTER,1875693;
UNIV OF NORTH CAROLINA CHAPEL HILL,2273988;2049968 (contact);
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1857985;
BOSTON UNIVERSITY MEDICAL CAMPUS,2201672;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1898820;
WASHINGTON STATE UNIVERSITY,1858756;
"UNIVERSITY OF TEXAS, AUSTIN",7031347;
RAND CORPORATION,7031818;
UNIVERSITY OF MARYLAND BALTIMORE,1911387;
GEORGE WASHINGTON UNIVERSITY,1878756;
PACIFIC INSTITUTE FOR RES AND EVALUATION,8371609;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1895353;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1873112;
UNIVERSITY OF GEORGIA,1879600;
JOHNS HOPKINS UNIVERSITY,6618583;
STATE UNIVERSITY NEW YORK STONY BROOK,1879607;
UNIVERSITY OF WASHINGTON,1929020;
EMORY UNIVERSITY,2105217;
ROSALIND FRANKLIN UNIV OF MEDICINE &SCI,7356292;
UNIVERSITY OF CALIFORNIA SAN DIEGO,1865219;
UT SOUTHWESTERN MEDICAL CENTER,1870467;
"TREATMENT RESEARCH INSTITUTE, INC. (TRI)",6379899;
UT SOUTHWESTERN MEDICAL CENTER,1875943;
ERNEST GALLO CLINIC AND RESEARCH CENTER,6875234 (contact);7607263;9291870;
DUKE UNIVERSITY,1862773;
BAYLOR COLLEGE OF MEDICINE,1875346;
CARNEGIE-MELLON UNIVERSITY,1929315;
COLUMBIA UNIVERSITY HEALTH SCIENCES,1864603;
TEMPLE UNIV OF THE COMMONWEALTH,1879434;
UNIV OF NORTH CAROLINA CHAPEL HILL,1877458;
"BUTLER HOSPITAL (PROVIDENCE, RI)",1871741;
ALBERT EINSTEIN COLLEGE OF MEDICINE,6995126;
STANFORD UNIVERSITY,1859159;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",7903497;
UNIVERSITY OF WASHINGTON,9242382 (contact);6132867;
DREXEL UNIVERSITY,1860922;
UNIVERSITY OF NEBRASKA LINCOLN,1886445;
SCIENTIFIC ANALYSIS CORPORATION,1883799;
PACIFIC INSTITUTE FOR RES AND EVALUATION,1878984;
UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,2237089;
PENNSYLVANIA STATE UNIVERSITY,2404476;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,7811783;1893381 (contact);
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),1888391;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),1858747;
DUKE UNIVERSITY,1888382;
WAYNE STATE UNIVERSITY,1888379;
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1858491;
YALE UNIVERSITY,1866683;
JOHNS HOPKINS UNIVERSITY,1863773;
OHIO STATE UNIVERSITY,1896926;
UNIV OF NORTH CAROLINA CHAPEL HILL,1877397;
UNIVERSITY OF TEXAS DALLAS,7071691 (contact);2402126;
UNIVERSITY OF MICHIGAN,1861897;
LOMA LINDA VETERANS ASSN RESEARCH &EDUC,1881230;
OREGON HEALTH &SCIENCE UNIVERSITY,1862374;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1862372;
GEORGE WASHINGTON UNIVERSITY,1862373;
MASSACHUSETTS EYE AND EAR INFIRMARY,1858487;
UNIVERSITY OF WISCONSIN-MADISON,1967306;
JOHNS HOPKINS UNIVERSITY,1877388;
INDIANA UNIVERSITY BLOOMINGTON,1863748;
FLORIDA STATE UNIVERSITY,8019232;1899409 (contact);9152711;
YALE UNIVERSITY,1880992;
FATHER FLANAGAN'S BOYS'HOME,1905204;
WEST VIRGINIA UNIVERSITY,1937750;
UT SOUTHWESTERN MEDICAL CENTER,1883755;
UNIVERSITY OF WASHINGTON,1883752;
UNIVERSITY OF ARIZONA,1883749;
PURDUE UNIVERSITY WEST LAFAYETTE,1865631;
UNIVERSITY OF IOWA,1877370;
UNIVERSITY OF CALIFORNIA-IRVINE,1894984;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,1870150;
MASSACHUSETTS GENERAL HOSPITAL,1868269;
FLORIDA STATE UNIVERSITY,1886055;
UNIVERSITY OF MICHIGAN,1868031;
MASSACHUSETTS EYE AND EAR INFIRMARY,1867766;
UNIVERSITY OF WASHINGTON,1885202;
MASSACHUSETTS EYE AND EAR INFIRMARY,1870152;
UNIVERSITY OF OREGON,1893235;
UNIV OF NORTH CAROLINA CHAPEL HILL,1898794;
OREGON HEALTH &SCIENCE UNIVERSITY,1860602;
CITY COLLEGE OF NEW YORK,6521883;
HACKENSACK UNIVERSITY MEDICAL CENTER,6522811;
CHILDREN'S HOSPITAL CORPORATION,1975630;
HOUSE RESEARCH INSTITUTE,8080322;
UNIVERSITY OF MICHIGAN,1896127;
ALBERT EINSTEIN COLLEGE OF MEDICINE,1929062;
BARNARD COLLEGE,1860875;
UNIVERSITY OF VIRGINIA,6718941;
DUKE UNIVERSITY,6091077;
"UNIV OF MARYLAND, COLLEGE PARK",2081406;
NEW YORK UNIVERSITY,1918747;
GEORGIA  REGENTS UNIVERSITY,7043828;
UNIVERSITY OF WASHINGTON,2097028;
STANFORD UNIVERSITY,1888316;
WASHINGTON UNIVERSITY,2122867;
MASSACHUSETTS EYE AND EAR INFIRMARY,1898804;
UNIVERSITY OF WISCONSIN-MADISON,1926455;
STANFORD UNIVERSITY,6404318;
BROWN UNIVERSITY,6146739;
NORTHWESTERN UNIVERSITY,1905499;
UNIVERSITY OF WISCONSIN-MADISON,6158303;
WASHINGTON UNIVERSITY,1898776;
MEDICAL COLLEGE OF WISCONSIN,6665623;
INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,6320517;
BOSTON UNIVERSITY (CHARLES RIVER CAMPUS),1972893;
ST. JUDE CHILDREN'S RESEARCH HOSPITAL,6186575;
UNIVERSITY OF CALIFORNIA SAN DIEGO,7592595;
JOHNS HOPKINS UNIVERSITY,7647525;
UNIVERSITY OF CALIFORNIA LOS ANGELES,6778849;
"UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",1905116;
OREGON HEALTH &SCIENCE UNIVERSITY,1888328;
JOHNS HOPKINS UNIVERSITY,1933613;
MASSACHUSETTS EYE AND EAR INFIRMARY,1934428;
UNIVERSITY OF CALIFORNIA BERKELEY,9119397;8567912;1872093 (contact);
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,7859789;
UNIV OF NORTH CAROLINA CHAPEL HILL,1883702;
UNIVERSITY OF MISSOURI-COLUMBIA,1965095;
BOSTON UNIVERSITY MEDICAL CAMPUS,1898751;
UNIVERSITY OF FLORIDA,1946395;
UNIVERSITY OF ALABAMA AT BIRMINGHAM,1890547;
STATE UNIVERSITY OF NEW YORK AT BUFFALO,1885921;
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,1877351;
UNIVERSITY OF MICHIGAN,1898739;
UNIVERSITY OF ILLINOIS AT CHICAGO,1867555;
UNIVERSITY OF IOWA,1862109;
UNIVERSITY OF PENNSYLVANIA,1868585;
OREGON HEALTH &SCIENCE UNIVERSITY,1864770;
UNIVERSITY OF COLORADO DENVER,1861214;
UNIVERSITY OF MINNESOTA,1959406;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1955392;
JOHNS HOPKINS UNIVERSITY,1901783;
UNIVERSITY OF FLORIDA,1864404;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1880514;
TEXAS A&M UNIVERSITY HEALTH SCIENCE CTR,1892917;
TULANE UNIVERSITY OF LOUISIANA,1888311;
BOSTON UNIVERSITY MEDICAL CAMPUS,1860274;
UNIVERSITY OF SOUTHERN CALIFORNIA,6378298;
UNIVERSITY OF MARYLAND BALTIMORE,2093590;
JOHNS HOPKINS UNIVERSITY,1895922;
UNIVERSITY OF TX MD ANDERSON CAN CTR,1931297;
CASE WESTERN RESERVE UNIVERSITY,1899110;
GEORGIA  REGENTS UNIVERSITY,1895976;
UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,6290846;
UNIVERSITY OF MICHIGAN,1937029;
STANFORD UNIVERSITY,7098595;
MASSACHUSETTS GENERAL HOSPITAL,1980799;
LOUISIANA STATE UNIV HSC SHREVEPORT,1898740;
WISTAR INSTITUTE,1869983;
MEDICAL UNIVERSITY OF SOUTH CAROLINA,1858930;
UNIVERSITY OF ARIZONA,1863714;
CALIFORNIA INSTITUTE OF TECHNOLOGY,1888208 (contact);1984478;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1897542;
CHILDREN'S HOSPITAL &RES CTR AT OAKLAND,1881568;1883619 (contact);
UNIVERSITY OF UTAH,7935231 (contact);8637778;
UNIVERSITY OF PENNSYLVANIA,1901775;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1858738;
MAYO CLINIC ROCHESTER,1892801;
UNIVERSITY OF WISCONSIN-MADISON,1861657;
VIRGINIA COMMONWEALTH UNIVERSITY,6160711;
UNIVERSITY OF WISCONSIN-MADISON,3355575;
MAYO CLINIC ROCHESTER,8158352;1877279 (contact);
UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,1877273;
UNIVERSITY OF CALIFORNIA LOS ANGELES,1887321;
WASHINGTON UNIVERSITY,8155801;
TUFTS UNIVERSITY BOSTON,2430984;
NORTHEASTERN UNIVERSITY,1863677;
COLORADO STATE UNIVERSITY,1888136;
STANFORD UNIVERSITY,7693793;
ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,8101969;
"RUTGERS, THE STATE UNIV OF N.J.",8377656;
UT SOUTHWESTERN MEDICAL CENTER,1877260;
CALIFORNIA INSTITUTE OF TECHNOLOGY,1879587;
UNIVERSITY OF MICHIGAN,1877256;
MASSACHUSETTS GENERAL HOSPITAL,1877150;
ROCKEFELLER UNIVERSITY,1943975;
JOSLIN DIABETES CENTER,1888155;
UT SOUTHWESTERN MEDICAL CENTER,1888154 (contact);1955265;
UNIVERSITY OF COLORADO DENVER,1876024;
OREGON HEALTH &SCIENCE UNIVERSITY,1866582;
VANDERBILT UNIVERSITY,1861886;
UNIV OF MASSACHUSETTS MED SCH WORCESTER,1891369;
ST. FRANCIS HOSPITAL AND MEDICAL CENTER,1877232;
UNIVERSITY OF NEVADA RENO,8139467;
UNIVERSITY OF FLORIDA,1883579;
WASHINGTON UNIVERSITY,1859991;
MONELL CHEMICAL SENSES CENTER,1858728;
WEST VIRGINIA UNIVERSITY,1883573;
ROSALIND FRANKLIN UNIV OF MEDICINE &SCI,1893912;
DUKE UNIVERSITY,1868580;
UNIV OF NORTH CAROLINA CHAPEL HILL,1888110;
UNIVERSITY OF PITTSBURGH AT PITTSBURGH,1893907;
UNIVERSITY OF MICHIGAN,1901098;
SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,1862102;
OREGON HEALTH &SCIENCE UNIVERSITY,1863620;
UNIVERSITY OF MICHIGAN,1877256;
BAYLOR COLLEGE OF MEDICINE,1877170;
UPSTATE MEDICAL UNIVERSITY,1966529;
TUFTS UNIVERSITY BOSTON,1893896;
UNIVERSITY OF MARYLAND BALTIMORE,1877528;
UNIVERSITY OF CALIFORNIA SAN DIEGO,6476181;1891345 (contact);
UNIVERSITY OF IOWA,1876393;
